Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Selling Price,Tax 5%,Date,Time,Payment,Rating
885-56-0389,A,Naypyitaw,Member,Male,Fashion accessories,52.35,1,54.97,2.6175,12/02/2019,17:49,Cash,4
608-05-3804,A,Mandalay,Member,Male,Electronic accessories,39.75,1,41.74,1.9875,02/25/2019,20:19,Cash,6.1
448-61-3783,B,Yangon,Normal,Female,Electronic accessories,90.02,8,94.52,36.008,03/21/2019,16:08,Credit card,4.5
761-49-0439,A,Mandalay,Member,Female,Electronic accessories,12.1,8,12.71,4.84,01/19/2019,10:17,Ewallet,8.6
490-95-0021,A,Mandalay,Member,Female,Food and beverages,33.21,10,34.87,16.605,08/01/2019,14:25,Ewallet,6
115-38-7388,A,Naypyitaw,Member,Female,Fashion accessories,10.18,8,10.69,4.072,03/30/2019,12:51,Credit card,9.5
311-13-6971,A,Mandalay,Member,Male,Sports and travel,31.99,10,33.59,15.995,02/20/2019,15:18,Credit card,9.9
291-55-6563,B,Yangon,Member,Female,Home and lifestyle,34.42,6,36.14,10.326,03/30/2019,12:45,Ewallet,7.5
548-48-3156,B,Yangon,Member,Female,Food and beverages,83.34,2,87.51,8.334,03/19/2019,13:37,Cash,7.6
460-93-5834,B,Yangon,Normal,Male,Sports and travel,45.58,7,47.86,15.953,01/13/2019,10:03,Cash,5
325-89-4209,B,Yangon,Member,Male,Food and beverages,87.9,1,92.3,4.395,05/02/2019,19:42,Ewallet,6.7
884-80-6021,B,Yangon,Member,Female,Electronic accessories,73.47,10,77.14,36.735,03/23/2019,13:14,Ewallet,9.5
137-74-8729,A,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,12.8,4.876,03/13/2019,12:47,Ewallet,6.8
880-46-5796,B,Yangon,Member,Male,Sports and travel,76.92,10,80.77,38.46,03/17/2019,19:53,Ewallet,5.6
389-70-2397,A,Naypyitaw,Normal,Female,Health and beauty,83.66,5,87.84,20.915,02/21/2019,10:26,Cash,7.2
114-35-5271,A,Mandalay,Normal,Female,Electronic accessories,57.91,8,60.81,23.164,07/02/2019,15:06,Cash,8.1
607-76-6216,A,Naypyitaw,Member,Female,Fashion accessories,92.49,5,97.11,23.1225,02/03/2019,16:35,Credit card,8.6
715-20-1673,A,Mandalay,Normal,Male,Electronic accessories,28.38,5,29.8,7.095,06/03/2019,20:57,Cash,9.4
811-35-1094,A,Mandalay,Member,Male,Electronic accessories,50.45,6,52.97,15.135,06/02/2019,15:16,Credit card,8.9
699-88-1972,A,Mandalay,Normal,Male,Health and beauty,99.16,8,104.12,39.664,01/28/2019,17:47,Credit card,4.2
781-84-8059,A,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,63.78,21.259,01/18/2019,16:23,Ewallet,5
409-49-6995,A,Naypyitaw,Member,Female,Food and beverages,47.27,6,49.63,14.181,05/02/2019,10:17,Cash,8.8
725-54-0677,A,Naypyitaw,Member,Male,Health and beauty,85.6,7,89.88,29.96,02/03/2019,13:50,Cash,5.3
146-09-5432,B,Yangon,Member,Male,Food and beverages,35.04,9,36.79,15.768,09/02/2019,19:17,Ewallet,4.6
377-79-7592,A,Naypyitaw,Member,Female,Electronic accessories,44.84,9,47.08,20.178,01/14/2019,14:00,Credit card,7.5
509-10-0516,A,Mandalay,Normal,Male,Home and lifestyle,45.97,4,48.27,9.194,09/02/2019,12:02,Ewallet,5.1
595-94-9924,B,Yangon,Member,Female,Health and beauty,27.73,5,29.12,6.9325,03/26/2019,20:21,Credit card,4.2
865-41-9075,B,Yangon,Normal,Male,Food and beverages,11.53,7,12.11,4.0355,01/28/2019,17:35,Cash,8.1
545-07-8534,A,Naypyitaw,Normal,Female,Health and beauty,58.32,2,61.24,5.832,02/14/2019,12:42,Ewallet,6
118-62-1812,A,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,82.3,15.676,03/24/2019,17:56,Cash,7.9
450-42-3339,A,Naypyitaw,Normal,Male,Health and beauty,84.61,10,88.84,42.305,09/02/2019,18:58,Credit card,8.8
851-98-3555,A,Mandalay,Normal,Female,Health and beauty,82.88,5,87.02,20.72,03/24/2019,14:08,Credit card,6.6
186-71-5196,B,Yangon,Member,Female,Food and beverages,79.54,2,83.52,7.954,03/27/2019,16:30,Ewallet,6.2
624-01-8356,A,Mandalay,Normal,Female,Home and lifestyle,49.01,10,51.46,24.505,01/27/2019,10:44,Credit card,4.2
313-66-9943,A,Mandalay,Member,Female,Food and beverages,29.15,3,30.61,4.3725,03/27/2019,20:29,Credit card,7.3
151-27-8496,A,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,58.94,11.226,01/19/2019,11:43,Ewallet,8.6
453-33-6436,B,Yangon,Normal,Female,Home and lifestyle,93.12,8,97.78,37.248,07/02/2019,10:09,Cash,6.8
522-57-8364,B,Yangon,Member,Male,Fashion accessories,51.34,8,53.91,20.536,01/31/2019,10:00,Ewallet,7.6
459-45-2396,B,Yangon,Member,Female,Food and beverages,99.6,3,104.58,14.94,02/25/2019,18:45,Cash,5.8
717-96-4189,A,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,37.26,10.647,02/02/2019,12:40,Cash,4.1
722-13-2115,A,Naypyitaw,Member,Male,Sports and travel,42.85,1,44.99,2.1425,03/14/2019,15:36,Credit card,9.3
749-81-8133,B,Yangon,Normal,Female,Fashion accessories,94.67,4,99.4,18.934,11/03/2019,12:04,Cash,6.8
777-67-2495,A,Mandalay,Normal,Male,Home and lifestyle,68.97,3,72.42,10.3455,02/22/2019,11:26,Ewallet,8.7
636-98-3364,A,Mandalay,Member,Female,Electronic accessories,26.26,3,27.57,3.939,02/03/2019,12:36,Ewallet,6.3
246-55-6923,A,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,37.58,16.1055,10/03/2019,15:06,Credit card,5.1
181-82-6255,A,Mandalay,Normal,Female,Home and lifestyle,16.37,6,17.19,4.911,08/02/2019,10:58,Cash,7
838-02-1821,A,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,13.37,1.273,02/22/2019,12:10,Credit card,5.2
887-42-0517,A,Naypyitaw,Normal,Female,Sports and travel,83.14,7,87.3,29.099,10/01/2019,10:31,Credit card,6.6
457-12-0244,A,Naypyitaw,Member,Female,Sports and travel,35.22,6,36.98,10.566,03/14/2019,13:49,Ewallet,6.5
226-34-0034,A,Mandalay,Normal,Female,Electronic accessories,13.78,4,14.47,2.756,10/01/2019,11:10,Ewallet,9
321-49-7382,A,Mandalay,Member,Male,Sports and travel,88.31,1,92.73,4.4155,02/15/2019,17:38,Credit card,5.2
397-25-8725,B,Yangon,Member,Female,Health and beauty,39.62,9,41.6,17.829,01/13/2019,17:54,Credit card,6.8
431-66-2305,A,Mandalay,Normal,Female,Electronic accessories,88.25,9,92.66,39.7125,02/15/2019,20:51,Credit card,7.6
825-94-5922,A,Mandalay,Normal,Male,Sports and travel,25.31,2,26.58,2.531,02/03/2019,19:26,Ewallet,7.2
641-62-7288,A,Mandalay,Normal,Male,Home and lifestyle,99.92,6,104.92,29.976,03/24/2019,13:33,Ewallet,7.1
756-93-1854,A,Naypyitaw,Member,Female,Fashion accessories,83.35,2,87.52,8.335,02/02/2019,14:05,Credit card,9.5
243-55-8457,B,Yangon,Normal,Female,Food and beverages,74.44,10,78.16,37.22,02/27/2019,11:40,Ewallet,5.1
458-10-8612,A,Naypyitaw,Normal,Male,Health and beauty,64.08,7,67.28,22.428,01/20/2019,12:27,Ewallet,7.6
501-61-1753,A,Mandalay,Normal,Female,Home and lifestyle,63.15,6,66.31,18.945,03/01/2019,20:24,Ewallet,9.8
235-06-8510,A,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,90.01,12.858,01/24/2019,20:59,Ewallet,5.1
433-08-7822,A,Naypyitaw,Normal,Female,Health and beauty,78.89,7,82.83,27.6115,05/01/2019,19:48,Ewallet,7.5
361-85-2571,B,Yangon,Normal,Female,Sports and travel,89.48,5,93.95,22.37,03/30/2019,10:18,Cash,7.4
131-70-8179,B,Yangon,Member,Female,Health and beauty,92.09,3,96.69,13.8135,02/17/2019,16:27,Cash,4.2
500-02-2261,A,Naypyitaw,Normal,Female,Food and beverages,57.29,6,60.15,17.187,03/21/2019,17:04,Ewallet,5.9
720-72-2436,B,Yangon,Normal,Male,Food and beverages,66.52,4,69.85,13.304,02/03/2019,18:14,Ewallet,6.9
702-83-5291,A,Naypyitaw,Member,Male,Fashion accessories,99.82,9,104.81,44.919,03/27/2019,10:43,Cash,6.6
809-69-9497,B,Yangon,Normal,Female,Home and lifestyle,45.68,10,47.96,22.84,01/19/2019,19:30,Ewallet,5.7
449-16-6770,B,Yangon,Normal,Male,Health and beauty,50.79,5,53.33,12.6975,02/19/2019,14:53,Credit card,5.3
333-23-2632,B,Yangon,Member,Male,Health and beauty,10.08,7,10.58,3.528,03/28/2019,20:14,Cash,4.2
489-82-1237,B,Yangon,Normal,Female,Electronic accessories,93.88,7,98.57,32.858,05/01/2019,11:51,Credit card,7.3
859-97-6048,A,Naypyitaw,Member,Male,Electronic accessories,84.25,2,88.46,8.425,03/26/2019,14:13,Credit card,5.3
676-10-2200,A,Mandalay,Member,Male,Fashion accessories,53.78,1,56.47,2.689,03/02/2019,20:13,Ewallet,4.7
373-88-1424,A,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,37.6,8.9525,06/02/2019,18:44,Ewallet,7.9
365-16-4334,A,Mandalay,Normal,Female,Food and beverages,26.43,8,27.75,10.572,02/24/2019,14:26,Ewallet,8.9
503-21-4385,A,Mandalay,Member,Male,Health and beauty,39.91,3,41.91,5.9865,02/21/2019,12:40,Ewallet,9.3
305-89-2768,A,Mandalay,Member,Female,Home and lifestyle,21.9,3,23,3.285,09/01/2019,18:43,Ewallet,4.7
574-80-1489,A,Mandalay,Member,Female,Food and beverages,62.85,4,65.99,12.57,02/25/2019,13:22,Ewallet,8.7
784-08-0310,A,Naypyitaw,Member,Female,Food and beverages,21.04,4,22.09,4.208,01/13/2019,13:58,Cash,7.6
200-40-6154,A,Mandalay,Member,Male,Home and lifestyle,65.91,6,69.21,19.773,09/02/2019,11:45,Cash,5.7
846-10-0341,B,Yangon,Normal,Female,Fashion accessories,42.57,7,44.7,14.8995,06/01/2019,11:51,Cash,6.8
577-34-7579,A,Naypyitaw,Member,Male,Food and beverages,50.49,9,53.01,22.7205,10/01/2019,17:16,Cash,5.4
430-02-3888,A,Mandalay,Normal,Male,Electronic accessories,46.02,6,48.32,13.806,07/02/2019,15:55,Cash,7.1
867-47-1948,A,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,16.59,7.9,09/01/2019,12:07,Cash,7.8
384-59-6655,B,Yangon,Member,Female,Food and beverages,98.66,9,103.59,44.397,02/19/2019,15:07,Cash,8.4
256-58-3609,A,Naypyitaw,Member,Male,Fashion accessories,91.98,1,96.58,4.599,03/18/2019,15:29,Cash,9.8
324-92-3863,B,Yangon,Member,Male,Electronic accessories,20.89,2,21.93,2.089,05/02/2019,18:45,Cash,9.8
593-08-5916,B,Yangon,Normal,Female,Fashion accessories,15.5,1,16.28,0.775,03/19/2019,15:23,Credit card,7.4
364-34-2972,A,Naypyitaw,Member,Male,Electronic accessories,96.82,3,101.66,14.523,03/30/2019,20:37,Cash,6.7
794-42-3736,A,Mandalay,Normal,Male,Food and beverages,33.33,2,35,3.333,01/26/2019,14:41,Credit card,6.4
172-42-8274,A,Mandalay,Normal,Female,Electronic accessories,38.27,2,40.18,3.827,02/03/2019,18:18,Credit card,5.8
558-60-5016,B,Yangon,Normal,Female,Home and lifestyle,33.3,9,34.97,14.985,04/03/2019,15:27,Ewallet,7.2
195-06-0432,B,Yangon,Member,Male,Home and lifestyle,81.01,3,85.06,12.1515,01/13/2019,12:55,Credit card,9.3
605-03-2706,B,Yangon,Normal,Female,Health and beauty,15.8,3,16.59,2.37,03/25/2019,18:02,Cash,9.5
214-30-2776,A,Mandalay,Member,Female,Electronic accessories,34.49,5,36.21,8.6225,11/03/2019,19:44,Credit card,9
746-04-1077,A,Mandalay,Member,Female,Food and beverages,84.63,10,88.86,42.315,01/01/2019,11:36,Credit card,9
448-34-8700,A,Mandalay,Member,Male,Home and lifestyle,36.91,7,38.76,12.9185,10/02/2019,13:51,Ewallet,6.7
452-04-8808,A,Mandalay,Normal,Male,Electronic accessories,87.08,7,91.43,30.478,01/26/2019,15:17,Cash,5.5
531-56-4728,B,Yangon,Normal,Male,Home and lifestyle,80.08,3,84.08,12.012,11/02/2019,15:29,Cash,5.4
744-82-9138,A,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,90.44,8.613,07/02/2019,17:59,Cash,8.2
883-69-1285,A,Mandalay,Member,Male,Fashion accessories,49.92,2,52.42,4.992,06/03/2019,11:55,Credit card,7
221-25-5073,B,Yangon,Normal,Female,Food and beverages,74.66,4,78.39,14.932,04/03/2019,10:39,Cash,8.5
518-71-6847,A,Mandalay,Member,Male,Food and beverages,26.6,6,27.93,7.98,02/26/2019,15:10,Ewallet,4.9
156-20-0370,A,Mandalay,Normal,Female,Electronic accessories,25.45,1,26.72,1.2725,10/03/2019,18:10,Credit card,5.1
151-33-7434,A,Mandalay,Normal,Female,Food and beverages,67.77,1,71.16,3.3885,04/02/2019,20:43,Credit card,6.5
728-47-9078,A,Naypyitaw,Member,Male,Food and beverages,59.59,4,62.57,11.918,01/19/2019,12:46,Cash,9.8
809-46-1866,B,Yangon,Normal,Male,Health and beauty,58.15,4,61.06,11.63,01/23/2019,17:44,Cash,8.4
139-32-4183,B,Yangon,Member,Female,Sports and travel,97.48,9,102.35,43.866,03/14/2019,14:19,Ewallet,7.4
148-41-7930,A,Naypyitaw,Normal,Male,Health and beauty,99.96,7,104.96,34.986,01/23/2019,10:33,Cash,6.1
189-40-5216,A,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,101.19,33.7295,09/01/2019,11:40,Cash,6
374-38-5555,A,Mandalay,Normal,Female,Fashion accessories,63.71,5,66.9,15.9275,07/02/2019,19:30,Ewallet,8.5
764-44-8999,A,Mandalay,Normal,Female,Health and beauty,14.76,2,15.5,1.476,02/18/2019,14:42,Ewallet,4.3
552-44-5977,A,Mandalay,Member,Male,Health and beauty,62,8,65.1,24.8,03/01/2019,19:08,Credit card,6.2
267-62-7380,A,Naypyitaw,Member,Male,Electronic accessories,82.34,10,86.46,41.17,03/29/2019,19:12,Ewallet,4.3
430-53-4718,A,Mandalay,Member,Male,Health and beauty,75.37,8,79.14,30.148,01/28/2019,15:46,Credit card,8.4
886-18-2897,B,Yangon,Normal,Female,Food and beverages,56.56,5,59.39,14.14,03/22/2019,19:06,Credit card,4.5
602-16-6955,A,Mandalay,Normal,Female,Sports and travel,76.6,10,80.43,38.3,01/24/2019,18:10,Ewallet,6
745-74-0715,B,Yangon,Normal,Male,Electronic accessories,58.03,2,60.93,5.803,10/03/2019,20:46,Ewallet,8.8
690-01-6631,A,Mandalay,Normal,Male,Fashion accessories,17.49,10,18.36,8.745,02/22/2019,18:35,Ewallet,6.6
652-49-6720,A,Naypyitaw,Member,Female,Electronic accessories,60.95,1,64,3.0475,02/18/2019,11:40,Ewallet,5.9
233-67-5758,A,Naypyitaw,Normal,Male,Health and beauty,40.35,1,42.37,2.0175,01/29/2019,13:46,Ewallet,6.2
303-96-2227,A,Mandalay,Normal,Female,Home and lifestyle,97.38,10,102.25,48.69,02/03/2019,17:16,Ewallet,4.4
727-02-1313,B,Yangon,Member,Male,Food and beverages,31.84,1,33.43,1.592,09/02/2019,13:22,Cash,7.7
347-56-2442,B,Yangon,Normal,Male,Home and lifestyle,65.82,1,69.11,3.291,02/22/2019,15:33,Cash,4.1
849-09-3807,B,Yangon,Member,Female,Fashion accessories,88.34,7,92.76,30.919,02/18/2019,13:28,Cash,6.6
